date,value
26/10/2011,12.1235
27/10/2011,12.386
28/10/2011,12.224
31/10/2011,12.153
1/11/2011,12.025
2/11/2011,12.0275
3/11/2011,12.2725
4/11/2011,12.21
7/11/2011,12.0175
8/11/2011,12.05
9/11/2011,11.855
10/11/2011,11.675
11/11/2011,11.755
14/11/2011,11.7825
15/11/2011,12.0025
16/11/2011,11.8775
17/11/2011,11.6825
18/11/2011,11.6825
21/11/2011,11.48
22/11/2011,11.53
23/11/2011,11.225
25/11/2011,11.065
28/11/2011,11.21
29/11/2011,11.25
30/11/2011,11.3125
1/12/2011,11.28
2/12/2011,11.3575
5/12/2011,11.2625
6/12/2011,11.295
7/12/2011,11.31
8/12/2011,11.325
9/12/2011,11.07
12/12/2011,11.12
13/12/2011,11.185
14/12/2011,11
15/12/2011,11.1175
16/12/2011,11.3
19/12/2011,11.37
20/12/2011,11.445
21/12/2011,11.5375
22/12/2011,11.6225
23/12/2011,11.63
27/12/2011,12.017
28/12/2011,12.0215
29/12/2011,11.932
30/12/2011,12.059
3/1/2012,12.275
4/1/2012,12.3
5/1/2012,12.09
6/1/2012,11.965
9/1/2012,12.33
10/1/2012,12.32
11/1/2012,12.03
12/1/2012,11.825
13/1/2012,11.5825
17/1/2012,11.835
18/1/2012,11.835
19/1/2012,11.97
20/1/2012,11.87
23/1/2012,12.175
24/1/2012,12.2
25/1/2012,12.135
26/1/2012,12.2275
27/1/2012,12.19
30/1/2012,11.8525
31/1/2012,11.99
1/2/2012,12.1525
2/2/2012,12.17
3/2/2012,12.325
6/2/2012,12.33
7/2/2012,12.32
8/2/2012,12.315
9/2/2012,12.275
10/2/2012,12.29
13/2/2012,12.52
14/2/2012,12.55
15/2/2012,12.61
16/2/2012,12.5825
17/2/2012,12.675
21/2/2012,12.71
22/2/2012,12.7225
23/2/2012,12.7675
24/2/2012,12.8055
27/2/2012,12.9725
28/2/2012,13.096
29/2/2012,13.187
1/3/2012,13.225
2/3/2012,13.33
5/3/2012,13.25
6/3/2012,13.3525
7/3/2012,13.2675
8/3/2012,13.385
9/3/2012,13.3775
12/3/2012,13.345
13/3/2012,13.4875
14/3/2012,13.5025
15/3/2012,13.69
16/3/2012,13.74
19/3/2012,13.665
20/3/2012,13.45
21/3/2012,13.55
22/3/2012,13.495
23/3/2012,13.6575
26/3/2012,13.795
27/3/2012,13.6975
28/3/2012,13.675
29/3/2012,13.555
30/3/2012,14.03
2/4/2012,14.21
3/4/2012,14.1675
4/4/2012,14.195
5/4/2012,14.34
9/4/2012,14.31
10/4/2012,14.26
11/4/2012,14.22
12/4/2012,14.41
13/4/2012,14.3675
16/4/2012,14.2
17/4/2012,14.2575
18/4/2012,14.0775
19/4/2012,14.1575
20/4/2012,14.4675
23/4/2012,14.3725
24/4/2012,14.6125
25/4/2012,14.74
26/4/2012,14.8085
27/4/2012,14.948
30/4/2012,15.05
1/5/2012,15.035
2/5/2012,14.85
3/5/2012,14.735
4/5/2012,14.7825
7/5/2012,14.6575
8/5/2012,14.3825
9/5/2012,14.3025
10/5/2012,14.5525
11/5/2012,14.06
14/5/2012,13.87
15/5/2012,14.13
16/5/2012,14.22
17/5/2012,14.38
18/5/2012,14.05
21/5/2012,14.125
22/5/2012,13.8225
23/5/2012,13.625
24/5/2012,13.76
25/5/2012,13.82
29/5/2012,13.8675
30/5/2012,13.7325
31/5/2012,13.4
1/6/2012,13.4425
4/6/2012,13.4
5/6/2012,13.495
6/6/2012,13.8625
7/6/2012,14.28
8/6/2012,14.2625
11/6/2012,14.2475
12/6/2012,14.35
13/6/2012,14.0825
14/6/2012,13.86
15/6/2012,13.76
18/6/2012,13.8425
19/6/2012,14.3375
20/6/2012,14.465
21/6/2012,14.385
22/6/2012,14.425
25/6/2012,14.825
26/6/2012,14.675
27/6/2012,14.65
28/6/2012,14.5415
29/6/2012,14.8795
2/7/2012,14.9425
3/7/2012,15.295
5/7/2012,15.83
6/7/2012,15.6725
9/7/2012,16.0675
10/7/2012,15.905
11/7/2012,15.715
12/7/2012,15.725
13/7/2012,15.9475
16/7/2012,16.3375
17/7/2012,16.39
18/7/2012,16.835
19/7/2012,17.3375
20/7/2012,17.575
23/7/2012,16.985
24/7/2012,16.4925
25/7/2012,16.9425
26/7/2012,16.439
27/7/2012,16.6165
30/7/2012,16.9065
31/7/2012,16.696
1/8/2012,16.3875
2/8/2012,16.235
3/8/2012,16.3575
6/8/2012,15.925
7/8/2012,15.765
8/8/2012,16
9/8/2012,16.5475
10/8/2012,16.7325
13/8/2012,16.2225
14/8/2012,16.235
15/8/2012,16.5975
16/8/2012,16.5625
17/8/2012,16.71
20/8/2012,17.0375
21/8/2012,17.535
22/8/2012,17.48
23/8/2012,17.2725
24/8/2012,17.375
27/8/2012,17.2975
28/8/2012,17.3045
29/8/2012,17.5915
30/8/2012,17.662
31/8/2012,17.581
4/9/2012,17.6825
5/9/2012,17.475
6/9/2012,17.47
7/9/2012,17.365
10/9/2012,17.1875
11/9/2012,17.015
12/9/2012,17.4575
13/9/2012,17.4725
14/9/2012,17.39
17/9/2012,16.69
18/9/2012,16.4
19/9/2012,16.695
20/9/2012,16.1875
21/9/2012,16.2175
24/9/2012,16.1
25/9/2012,16.115
26/9/2012,15.73
27/9/2012,15.7075
28/9/2012,16.01
1/10/2012,15.6025
2/10/2012,15.305
3/10/2012,15.3175
4/10/2012,15.515
5/10/2012,15.515
8/10/2012,15.51
9/10/2012,15.5
10/10/2012,15.2325
11/10/2012,15.485
12/10/2012,15.225
15/10/2012,14.925
16/10/2012,14.9375
17/10/2012,15.0925
18/10/2012,15.455
19/10/2012,15.3425
22/10/2012,15.465
23/10/2012,15.5325
24/10/2012,15.705
25/10/2012,15.64
26/10/2012,15.6175
29/10/2012,15.2825
30/10/2012,15.354
31/10/2012,15.484
1/11/2012,15.6
2/11/2012,15.2675
5/11/2012,15.0325
6/11/2012,15.155
7/11/2012,15.07
8/11/2012,14.9575
9/11/2012,14.5125
12/11/2012,14.05
13/11/2012,14.08
14/11/2012,14.19
15/11/2012,14.02
16/11/2012,13.8325
19/11/2012,13.9475
20/11/2012,14.1275
21/11/2012,14.0825
23/11/2012,14.1875
26/11/2012,14.2475
27/11/2012,14.4925
28/11/2012,14.4625
29/11/2012,14.48
30/11/2012,14.3875
3/12/2012,14.5375
4/12/2012,14.555
5/12/2012,14.7925
6/12/2012,14.9125
7/12/2012,14.7225
10/12/2012,14.7475
11/12/2012,14.72
12/12/2012,14.735
13/12/2012,14.765
14/12/2012,14.96
17/12/2012,14.9625
18/12/2012,14.66
19/12/2012,14.37
20/12/2012,14.0875
21/12/2012,14.3075
24/12/2012,14.3975
26/12/2012,14.233
27/12/2012,14.1685
28/12/2012,14.204
31/12/2012,14.1135
2/1/2013,13.9225
3/1/2013,13.865
4/1/2013,13.6725
7/1/2013,13.885
8/1/2013,13.865
9/1/2013,13.855
10/1/2013,13.7975
11/1/2013,13.7325
14/1/2013,14.18
15/1/2013,14.135
16/1/2013,14.365
17/1/2013,14.3025
18/1/2013,14.2925
22/1/2013,14.5175
23/1/2013,14.37
24/1/2013,14.3525
25/1/2013,14.41
28/1/2013,14.4775
29/1/2013,14.5175
30/1/2013,14.7875
31/1/2013,14.685
1/2/2013,14.7425
4/2/2013,14.8875
5/2/2013,14.955
6/2/2013,14.875
7/2/2013,14.8675
8/2/2013,14.525
11/2/2013,14.315
12/2/2013,14.2075
13/2/2013,14.23
14/2/2013,14.18
15/2/2013,14.245
19/2/2013,14.7025
20/2/2013,14.8275
21/2/2013,14.8775
22/2/2013,14.6125
25/2/2013,14.4805
26/2/2013,14.4135
27/2/2013,14.467
28/2/2013,14.5665
1/3/2013,14.435
4/3/2013,14.62
5/3/2013,14.665
6/3/2013,14.66
7/3/2013,14.735
8/3/2013,14.71
11/3/2013,14.795
12/3/2013,14.6875
13/3/2013,14.47
14/3/2013,14.355
15/3/2013,14.26
18/3/2013,14.095
19/3/2013,14.0675
20/3/2013,14.1975
21/3/2013,14.49
22/3/2013,14.405
25/3/2013,14.3725
26/3/2013,14.4775
27/3/2013,14.5375
28/3/2013,14.0475
1/4/2013,13.9075
2/4/2013,13.94
3/4/2013,13.8025
4/4/2013,13.72
5/4/2013,13.6175
8/4/2013,13.78
9/4/2013,13.955
10/4/2013,13.9275
11/4/2013,14.02
12/4/2013,14.13
15/4/2013,13.95
16/4/2013,14.115
17/4/2013,14.2225
18/4/2013,14.305
19/4/2013,14.2825
22/4/2013,14.1725
23/4/2013,14.1975
24/4/2013,14.04
25/4/2013,14.1325
26/4/2013,14.1085
29/4/2013,14.3395
30/4/2013,14.1275
1/5/2013,13.73
2/5/2013,13.7225
3/5/2013,13.8725
6/5/2013,13.6925
7/5/2013,13.8225
8/5/2013,13.9075
9/5/2013,14.0875
10/5/2013,13.99
13/5/2013,14.1925
14/5/2013,14.1475
15/5/2013,14.1275
16/5/2013,14.275
17/5/2013,14.485
20/5/2013,14.645
21/5/2013,14.7825
22/5/2013,14.9425
23/5/2013,14.995
24/5/2013,14.7625
28/5/2013,15.0925
29/5/2013,15.0175
30/5/2013,14.9575
31/5/2013,15.1
3/6/2013,15.325
4/6/2013,15.2875
5/6/2013,15.32
6/6/2013,15.2725
7/6/2013,15.2825
10/6/2013,15.1175
11/6/2013,15.405
12/6/2013,15.4075
13/6/2013,15.1025
14/6/2013,15.165
17/6/2013,15.125
18/6/2013,15.1075
19/6/2013,15.23
20/6/2013,14.975
21/6/2013,14.9325
24/6/2013,15.12
25/6/2013,15.0605
26/6/2013,14.9065
27/6/2013,14.789
28/6/2013,14.577
1/7/2013,14.3625
2/7/2013,14.335
3/7/2013,14.4125
5/7/2013,14.32
8/7/2013,14.555
9/7/2013,14.6825
10/7/2013,14.6475
11/7/2013,14.72
12/7/2013,14.29
15/7/2013,14.5375
16/7/2013,14.7525
17/7/2013,14.775
18/7/2013,14.6925
19/7/2013,14.9075
22/7/2013,15.2025
23/7/2013,14.625
24/7/2013,13.925
25/7/2013,13.5525
26/7/2013,13.3485
29/7/2013,13.293
30/7/2013,12.894
31/7/2013,12.746
1/8/2013,12.3425
2/8/2013,12.1275
5/8/2013,12.075
6/8/2013,11.935
7/8/2013,11.99
8/8/2013,12.2775
9/8/2013,12.185
12/8/2013,12.565
13/8/2013,12.5775
14/8/2013,12.695
15/8/2013,12.8825
16/8/2013,12.8325
19/8/2013,13.22
20/8/2013,13.0925
21/8/2013,13.33
22/8/2013,13.22
23/8/2013,13.6525
26/8/2013,14.2775
27/8/2013,14.053
28/8/2013,14.089
29/8/2013,13.931
30/8/2013,13.708
3/9/2013,13.8675
4/9/2013,13.525
5/9/2013,13.675
6/9/2013,13.6775
9/9/2013,13.565
10/9/2013,13.55
11/9/2013,13.5825
12/9/2013,13.96
13/9/2013,13.815
16/9/2013,13.4825
17/9/2013,13.425
18/9/2013,13.4775
19/9/2013,13.395
20/9/2013,13.1525
23/9/2013,13.0775
24/9/2013,13.125
25/9/2013,13.2175
26/9/2013,13.1675
27/9/2013,13.1975
30/9/2013,12.8275
1/10/2013,12.68
2/10/2013,12.7375
3/10/2013,12.8825
4/10/2013,12.95
7/10/2013,12.965
8/10/2013,12.8875
9/10/2013,12.8775
10/10/2013,12.88
11/10/2013,12.6675
14/10/2013,12.73
15/10/2013,12.67
16/10/2013,12.765
17/10/2013,12.9325
18/10/2013,12.9125
21/10/2013,13.0325
22/10/2013,13.0225
23/10/2013,13.1
24/10/2013,13.0975
25/10/2013,13
28/10/2013,12.706
29/10/2013,12.757
30/10/2013,12.809
31/10/2013,12.6905
1/11/2013,12.515
4/11/2013,12.565
5/11/2013,12.5025
6/11/2013,12.55
7/11/2013,12.665
8/11/2013,12.96
11/11/2013,13.01
12/11/2013,13.145
13/11/2013,13.15
14/11/2013,13.135
15/11/2013,12.805
18/11/2013,12.875
19/11/2013,12.7625
20/11/2013,12.7375
21/11/2013,12.915
22/11/2013,13.195
25/11/2013,13.2925
26/11/2013,13.2925
27/11/2013,13.2
29/11/2013,13.365
2/12/2013,13.2125
3/12/2013,13.1975
4/12/2013,13.295
5/12/2013,13.28
6/12/2013,13.255
9/12/2013,13.4375
10/12/2013,13.3825
11/12/2013,13.44
12/12/2013,13.2375
13/12/2013,13.275
16/12/2013,13.3775
17/12/2013,13.465
18/12/2013,13.24
19/12/2013,13.27
20/12/2013,13.39
23/12/2013,13.285
24/12/2013,13.3375
26/12/2013,13.1605
27/12/2013,13.244
30/12/2013,13.1655
31/12/2013,12.965
2/1/2014,12.7
3/1/2014,12.7125
6/1/2014,12.7675
7/1/2014,12.76
8/1/2014,12.6925
9/1/2014,12.7375
10/1/2014,12.785
13/1/2014,12.9425
14/1/2014,13.07
15/1/2014,13.18
16/1/2014,13.15
17/1/2014,13.165
21/1/2014,12.805
22/1/2014,12.795
23/1/2014,12.77
24/1/2014,12.8475
27/1/2014,12.8775
28/1/2014,12.855
29/1/2014,12.6925
30/1/2014,12.75
31/1/2014,12.8275
3/2/2014,12.9275
4/2/2014,13.1325
5/2/2014,13.1625
6/2/2014,13.2575
7/2/2014,13.315
10/2/2014,13.255
11/2/2014,13.3475
12/2/2014,13.23
13/2/2014,13.4425
14/2/2014,13.375
18/2/2014,13.61
19/2/2014,13.5425
20/2/2014,13.5825
21/2/2014,13.7075
24/2/2014,13.865
25/2/2014,13.9665
26/2/2014,14.0315
27/2/2014,13.914
28/2/2014,14.1405
3/3/2014,14.0925
4/3/2014,14.23
5/3/2014,14.205
6/3/2014,14.38
7/3/2014,14.5775
10/3/2014,14.1875
11/3/2014,14.13
12/3/2014,13.87
13/3/2014,13.9625
14/3/2014,13.885
17/3/2014,13.9175
18/3/2014,14.1825
19/3/2014,14.3125
20/3/2014,14.3375
21/3/2014,14.0875
24/3/2014,14.255
25/3/2014,14.28
26/3/2014,14.4
27/3/2014,14.365
28/3/2014,14.365
31/3/2014,14.64
1/4/2014,14.84
2/4/2014,14.625
3/4/2014,14.755
4/4/2014,14.735
7/4/2014,14.645
8/4/2014,14.82
9/4/2014,14.955
10/4/2014,14.825
11/4/2014,14.63
14/4/2014,14.765
15/4/2014,15.015
16/4/2014,15.185
17/4/2014,15.14
21/4/2014,14.985
22/4/2014,14.795
23/4/2014,14.68
24/4/2014,14.72
25/4/2014,14.973
28/4/2014,15.051
29/4/2014,15.201
30/4/2014,15.1635
1/5/2014,14.61
2/5/2014,14.7075
5/5/2014,14.6325
6/5/2014,14.595
7/5/2014,14.4625
8/5/2014,14.695
9/5/2014,14.87
12/5/2014,14.6525
13/5/2014,14.8375
14/5/2014,14.8675
15/5/2014,14.7025
16/5/2014,14.65
19/5/2014,14.8525
20/5/2014,14.6975
21/5/2014,15.0525
22/5/2014,15.1875
23/5/2014,15.155
27/5/2014,14.8875
28/5/2014,14.9775
29/5/2014,14.99
30/5/2014,14.9325
2/6/2014,15.005
3/6/2014,14.8125
4/6/2014,14.825
5/6/2014,14.605
6/6/2014,14.57
9/6/2014,14.57
10/6/2014,14.625
11/6/2014,14.455
12/6/2014,14.1525
13/6/2014,14.2575
16/6/2014,14.2175
17/6/2014,13.9825
18/6/2014,14.09
19/6/2014,14.2075
20/6/2014,14.1575
23/6/2014,14.2475
24/6/2014,14.135
25/6/2014,14.0495
26/6/2014,14.149
27/6/2014,13.996
30/6/2014,13.439
1/7/2014,13.2775
2/7/2014,13.1475
3/7/2014,12.9975
7/7/2014,12.7325
8/7/2014,12.485
9/7/2014,12.465
10/7/2014,12.3275
11/7/2014,11.9575
14/7/2014,11.97
15/7/2014,11.805
16/7/2014,11.8725
17/7/2014,11.7475
18/7/2014,11.7675
21/7/2014,11.7575
22/7/2014,11.84
23/7/2014,12.01
24/7/2014,12.075
25/7/2014,12.1225
28/7/2014,12.166
29/7/2014,11.845
30/7/2014,11.4955
31/7/2014,11.247
1/8/2014,10.735
4/8/2014,10.9525
5/8/2014,10.815
6/8/2014,10.965
7/8/2014,10.9925
8/8/2014,11.1375
11/8/2014,11.085
12/8/2014,10.9425
13/8/2014,10.795
14/8/2014,10.9825
15/8/2014,11.025
18/8/2014,11.155
19/8/2014,11.2025
20/8/2014,11.1975
21/8/2014,11.3625
22/8/2014,11.66
25/8/2014,11.2575
26/8/2014,10.66
27/8/2014,10.6095
28/8/2014,10.4675
29/8/2014,10.373
2/9/2014,10.32
3/9/2014,10.2
4/9/2014,10.035
5/9/2014,10.215
8/9/2014,10.085
9/9/2014,9.9275
10/9/2014,9.9375
11/9/2014,9.815
12/9/2014,9.8525
15/9/2014,9.895
16/9/2014,9.8075
17/9/2014,9.825
18/9/2014,9.715
19/9/2014,9.57
22/9/2014,9.3825
23/9/2014,9.3625
24/9/2014,9.3675
25/9/2014,9.2275
26/9/2014,9.1025
29/9/2014,9.235
30/9/2014,9.1325
1/10/2014,9.1675
2/10/2014,9.245
3/10/2014,9.1225
6/10/2014,9.4225
7/10/2014,9.4075
8/10/2014,9.35
9/10/2014,9.42
10/10/2014,9.225
13/10/2014,9.4525
14/10/2014,9.6475
15/10/2014,9.525
16/10/2014,9.66
17/10/2014,9.5175
20/10/2014,9.4425
21/10/2014,9.6425
22/10/2014,9.6275
23/10/2014,9.9325
24/10/2014,9.775
27/10/2014,10.06
28/10/2014,10.094
29/10/2014,10.454
30/10/2014,10.2755
31/10/2014,10.487
3/11/2014,10.2975
4/11/2014,10.0975
5/11/2014,10.1925
6/11/2014,10.28
7/11/2014,10.3675
10/11/2014,10.2575
11/11/2014,10.64
12/11/2014,10.4775
13/11/2014,10.535
14/11/2014,10.225
17/11/2014,10.3625
18/11/2014,10.2325
19/11/2014,10.0475
20/11/2014,10.205
21/11/2014,10.39
24/11/2014,10.335
25/11/2014,10.51
26/11/2014,10.47
28/11/2014,10.16
1/12/2014,10.17
2/12/2014,9.955
3/12/2014,9.985
4/12/2014,10.1
5/12/2014,10.36
8/12/2014,10.435
9/12/2014,10.495
10/12/2014,10.32
11/12/2014,10.425
12/12/2014,10.475
15/12/2014,10.39
16/12/2014,10.23
17/12/2014,10.27
18/12/2014,10.35
19/12/2014,10.3
22/12/2014,10.385
23/12/2014,10.38
24/12/2014,10.285
26/12/2014,10.484
29/12/2014,10.443
30/12/2014,10.414
31/12/2014,10.223
2/1/2015,10.07
5/1/2015,10.455
6/1/2015,10.555
7/1/2015,10.565
8/1/2015,10.485
9/1/2015,10.525
12/1/2015,10.16
13/1/2015,10.04
14/1/2015,10.095
15/1/2015,9.91
16/1/2015,9.915
20/1/2015,9.82
21/1/2015,9.83
22/1/2015,9.765
23/1/2015,9.725
26/1/2015,9.83
27/1/2015,9.735
28/1/2015,9.705
29/1/2015,9.685
30/1/2015,9.61
2/2/2015,9.59
3/2/2015,9.87
4/2/2015,9.72
5/2/2015,9.815
6/2/2015,9.73
9/2/2015,9.78
10/2/2015,9.69
11/2/2015,9.775
12/2/2015,9.835
13/2/2015,9.9
17/2/2015,10.075
18/2/2015,9.955
19/2/2015,10.075
20/2/2015,9.995
23/2/2015,9.995
24/2/2015,10.165
25/2/2015,10.087
26/2/2015,10.252
27/2/2015,10.313
2/3/2015,10.135
3/3/2015,10.125
4/3/2015,9.94
5/3/2015,9.85
6/3/2015,9.85
9/3/2015,9.935
10/3/2015,9.84
11/3/2015,9.925
12/3/2015,9.905
13/3/2015,9.74
16/3/2015,9.6925
17/3/2015,9.545
18/3/2015,9.65
19/3/2015,9.6175
20/3/2015,9.7375
23/3/2015,9.835
24/3/2015,9.8175
25/3/2015,9.7875
26/3/2015,9.745
27/3/2015,9.6725
30/3/2015,9.6775
31/3/2015,9.7325
1/4/2015,9.8975
2/4/2015,9.86
6/4/2015,9.785
7/4/2015,9.71
8/4/2015,9.715
9/4/2015,9.535
10/4/2015,9.515
13/4/2015,9.4875
14/4/2015,9.6025
15/4/2015,9.65
16/4/2015,9.66
17/4/2015,9.6875
20/4/2015,9.775
21/4/2015,9.7525
22/4/2015,9.705
23/4/2015,9.7825
24/4/2015,9.6975
27/4/2015,9.73
28/4/2015,9.774
29/4/2015,9.882
30/4/2015,9.765
1/5/2015,9.6475
4/5/2015,9.7625
5/5/2015,9.8475
6/5/2015,9.825
7/5/2015,9.75
8/5/2015,9.7625
11/5/2015,9.74
12/5/2015,9.555
13/5/2015,9.5725
14/5/2015,9.57
15/5/2015,9.5325
18/5/2015,9.545
19/5/2015,9.4625
20/5/2015,9.4125
21/5/2015,9.385
22/5/2015,9.2425
26/5/2015,9.225
27/5/2015,9.27
28/5/2015,9.26
29/5/2015,9.34
1/6/2015,9.26
2/6/2015,9.4075
3/6/2015,9.3525
4/6/2015,9.465
5/6/2015,9.3775
8/6/2015,9.4425
9/6/2015,9.515
10/6/2015,9.495
11/6/2015,9.4
12/6/2015,9.4
15/6/2015,9.3775
16/6/2015,9.575
17/6/2015,9.69
18/6/2015,9.7775
19/6/2015,9.715
22/6/2015,9.895
23/6/2015,9.875
24/6/2015,9.8175
25/6/2015,9.976
26/6/2015,10.003
29/6/2015,9.977
30/6/2015,10.5085
1/7/2015,10.4075
2/7/2015,10.3825
6/7/2015,10.2225
7/7/2015,9.92
8/7/2015,9.9675
9/7/2015,10.2625
10/7/2015,10.32
13/7/2015,10.375
14/7/2015,10.335
15/7/2015,10.25
16/7/2015,10.19
17/7/2015,10.1475
20/7/2015,10.0775
21/7/2015,10.1875
22/7/2015,10.2075
23/7/2015,10.1
24/7/2015,9.9125
27/7/2015,9.6125
28/7/2015,9.706
29/7/2015,9.726
30/7/2015,9.748
31/7/2015,9.5875
3/8/2015,9.45
4/8/2015,9.4875
5/8/2015,9.6275
6/8/2015,9.56
7/8/2015,9.755
10/8/2015,10.0825
11/8/2015,9.81
12/8/2015,9.185
13/8/2015,9.3625
14/8/2015,9.2525
17/8/2015,9.27
18/8/2015,9.1325
19/8/2015,9.035
20/8/2015,9.215
21/8/2015,9.0525
24/8/2015,8.9275
25/8/2015,8.9425
26/8/2015,8.752
27/8/2015,8.8335
28/8/2015,8.886
31/8/2015,8.895
1/9/2015,8.74
2/9/2015,8.74
3/9/2015,8.695
4/9/2015,8.665
8/9/2015,8.7925
9/9/2015,8.7225
10/9/2015,8.74
11/9/2015,8.7425
14/9/2015,8.8425
15/9/2015,8.89
16/9/2015,8.8725
17/9/2015,8.845
18/9/2015,8.6725
21/9/2015,8.7425
22/9/2015,8.6175
23/9/2015,8.6375
24/9/2015,8.68
25/9/2015,8.8925
28/9/2015,8.7675
29/9/2015,8.8425
30/9/2015,8.92
1/10/2015,8.7725
2/10/2015,8.7425
5/10/2015,8.8425
6/10/2015,8.88
7/10/2015,8.91
8/10/2015,8.8125
9/10/2015,8.8575
12/10/2015,8.875
13/10/2015,9.14
14/10/2015,9.105
15/10/2015,9.0525
16/10/2015,8.9825
19/10/2015,8.91
20/10/2015,8.96
21/10/2015,9.0525
22/10/2015,8.9875
23/10/2015,8.955
26/10/2015,8.85
27/10/2015,8.912
28/10/2015,8.82
29/10/2015,8.7965
30/10/2015,8.8535
2/11/2015,8.7875
3/11/2015,8.79
4/11/2015,8.84
5/11/2015,8.64
6/11/2015,8.6725
9/11/2015,8.6625
10/11/2015,8.555
11/11/2015,8.6075
12/11/2015,8.63
13/11/2015,8.5525
16/11/2015,8.595
17/11/2015,8.64
18/11/2015,8.5775
19/11/2015,8.6
20/11/2015,8.575
23/11/2015,8.6425
24/11/2015,8.6375
25/11/2015,8.7525
27/11/2015,8.73
30/11/2015,8.81
1/12/2015,8.8925
2/12/2015,8.9225
3/12/2015,8.975
4/12/2015,9.06
7/12/2015,8.8225
8/12/2015,8.7675
9/12/2015,8.7675
10/12/2015,8.7825
11/12/2015,8.7075
14/12/2015,8.7425
15/12/2015,8.6725
16/12/2015,8.625
17/12/2015,8.77
18/12/2015,8.9225
21/12/2015,8.9125
22/12/2015,8.8525
23/12/2015,8.8175
24/12/2015,8.7525
28/12/2015,8.6425
29/12/2015,8.683
30/12/2015,8.7235
31/12/2015,8.6565
4/1/2016,8.56
5/1/2016,8.5725
6/1/2016,8.6475
7/1/2016,8.645
8/1/2016,8.6525
11/1/2016,8.6125
12/1/2016,8.745
13/1/2016,8.8
14/1/2016,8.8225
15/1/2016,8.79
19/1/2016,8.835
20/1/2016,8.74
21/1/2016,8.785
22/1/2016,8.765
25/1/2016,8.805
26/1/2016,8.765
27/1/2016,8.83
28/1/2016,8.6775
29/1/2016,8.8225
1/2/2016,8.8075
2/2/2016,8.8625
3/2/2016,8.7675
4/2/2016,8.745
5/2/2016,8.675
8/2/2016,8.625
9/2/2016,8.6325
10/2/2016,8.6225
11/2/2016,8.735
12/2/2016,8.7275
16/2/2016,8.7975
17/2/2016,8.825
18/2/2016,8.7975
19/2/2016,8.7825
22/2/2016,8.81
23/2/2016,8.6925
24/2/2016,8.6845
25/2/2016,8.616
26/2/2016,8.601
29/2/2016,8.594
1/3/2016,8.58
2/3/2016,8.615
3/3/2016,8.6375
4/3/2016,8.785
7/3/2016,8.8175
8/3/2016,8.845
9/3/2016,8.8575
10/3/2016,8.8925
11/3/2016,8.9575
14/3/2016,8.9575
15/3/2016,8.92
16/3/2016,8.945
17/3/2016,8.9775
18/3/2016,8.975
21/3/2016,9.02
22/3/2016,9.1025
23/3/2016,9.0525
24/3/2016,9.105
28/3/2016,9.09
29/3/2016,9.16
30/3/2016,9.09
31/3/2016,9.1075
1/4/2016,9.1825
4/4/2016,9.135
5/4/2016,9.0475
6/4/2016,9.08
7/4/2016,9.045
8/4/2016,9.1675
11/4/2016,9.2825
12/4/2016,9.3625
13/4/2016,9.5575
14/4/2016,9.48
15/4/2016,9.56
18/4/2016,9.5425
19/4/2016,9.855
20/4/2016,10.0975
21/4/2016,10.1875
22/4/2016,9.87
25/4/2016,9.9975
26/4/2016,10.1965
27/4/2016,10.228
28/4/2016,10.237
29/4/2016,10.28
2/5/2016,10.4375
3/5/2016,10.3
4/5/2016,10.34
5/5/2016,10.1225
6/5/2016,10.3475
9/5/2016,10.265
10/5/2016,10.84
11/5/2016,10.7825
12/5/2016,10.72
13/5/2016,10.65
16/5/2016,10.645
17/5/2016,10.8025
18/5/2016,10.7525
19/5/2016,10.715
20/5/2016,10.7425
23/5/2016,10.585
24/5/2016,10.5475
25/5/2016,10.855
26/5/2016,10.7975
27/5/2016,10.865
31/5/2016,10.785
1/6/2016,10.9975
2/6/2016,11.4425
3/6/2016,11.32
6/6/2016,11.3825
7/6/2016,11.4125
8/6/2016,11.7775
9/6/2016,11.76
10/6/2016,11.7825
13/6/2016,11.69
14/6/2016,11.695
15/6/2016,11.56
16/6/2016,11.345
17/6/2016,11.595
20/6/2016,11.435
21/6/2016,11.3325
22/6/2016,11.375
23/6/2016,11.245
24/6/2016,11.03
27/6/2016,11.3235
28/6/2016,11.488
29/6/2016,11.421
30/6/2016,11.744
1/7/2016,11.6425
5/7/2016,11.1
6/7/2016,11.015
7/7/2016,10.505
8/7/2016,10.8325
11/7/2016,10.77
12/7/2016,11.0225
13/7/2016,11.2275
14/7/2016,10.8375
15/7/2016,10.725
18/7/2016,10.7825
19/7/2016,10.44
20/7/2016,10.27
21/7/2016,10.325
22/7/2016,10.065
25/7/2016,9.8375
26/7/2016,9.918
27/7/2016,10.062
28/7/2016,9.9735
29/7/2016,10.225
1/8/2016,9.8125
2/8/2016,9.7125
3/8/2016,9.735
4/8/2016,9.735
5/8/2016,9.88
8/8/2016,10.0125
9/8/2016,10.05
10/8/2016,9.985
11/8/2016,10.0175
12/8/2016,9.99
15/8/2016,10.2375
16/8/2016,10.195
17/8/2016,10.305
18/8/2016,10.3225
19/8/2016,10.27
22/8/2016,10.3525
23/8/2016,10.3425
24/8/2016,10.3075
25/8/2016,9.9825
26/8/2016,9.8605
29/8/2016,9.7565
30/8/2016,9.5665
31/8/2016,9.464
1/9/2016,9.4375
2/9/2016,9.525
